time,depth,latitude,longitude,salinity
UTC,m,degrees_north,degrees_east,PSU
2017-01-15T00:00:00Z,0.0,5.039999961853027,97.0400390625,NaN
2017-01-15T00:00:00Z,0.0,5.039999961853027,97.52001953125,NaN
2017-01-15T00:00:00Z,0.0,5.039999961853027,98.0,31.535
2017-01-15T00:00:00Z,0.0,5.039999961853027,98.47998046875,31.742
2017-01-15T00:00:00Z,0.0,5.039999961853027,98.9599609375,31.606
2017-01-15T00:00:00Z,0.0,5.039999961853027,99.43994140625,31.206
2017-01-15T00:00:00Z,0.0,5.039999961853027,99.9200439453125,30.786
2017-01-15T00:00:00Z,0.0,5.039999961853027,100.4000244140625,NaN
2017-01-15T00:00:00Z,0.0,5.039999961853027,100.8800048828125,NaN
2017-01-15T00:00:00Z,0.0,5.039999961853027,101.3599853515625,NaN
2017-01-15T00:00:00Z,0.0,5.039999961853027,101.8399658203125,NaN
2017-01-15T00:00:00Z,0.0,5.039999961853027,102.3199462890625,NaN
2017-01-15T00:00:00Z,0.0,5.039999961853027,102.800048828125,NaN
2017-01-15T00:00:00Z,0.0,5.039999961853027,103.280029296875,NaN
2017-01-15T00:00:00Z,0.0,5.039999961853027,103.760009765625,32.238
2017-01-15T00:00:00Z,0.0,5.039999961853027,104.239990234375,32.897
2017-01-15T00:00:00Z,0.0,5.039999961853027,104.719970703125,32.938
2017-01-15T00:00:00Z,0.0,5.039999961853027,105.199951171875,32.876
2017-01-15T00:00:00Z,0.0,5.039999961853027,105.6800537109375,33.163
2017-01-15T00:00:00Z,0.0,5.519999980926514,97.0400390625,32.151
2017-01-15T00:00:00Z,0.0,5.519999980926514,97.52001953125,31.723
2017-01-15T00:00:00Z,0.0,5.519999980926514,98.0,32.44
2017-01-15T00:00:00Z,0.0,5.519999980926514,98.47998046875,31.999
2017-01-15T00:00:00Z,0.0,5.519999980926514,98.9599609375,32.064
2017-01-15T00:00:00Z,0.0,5.519999980926514,99.43994140625,31.36
2017-01-15T00:00:00Z,0.0,5.519999980926514,99.9200439453125,30.701
2017-01-15T00:00:00Z,0.0,5.519999980926514,100.4000244140625,NaN
2017-01-15T00:00:00Z,0.0,5.519999980926514,100.8800048828125,NaN
2017-01-15T00:00:00Z,0.0,5.519999980926514,101.3599853515625,NaN
2017-01-15T00:00:00Z,0.0,5.519999980926514,101.8399658203125,NaN
2017-01-15T00:00:00Z,0.0,5.519999980926514,102.3199462890625,NaN
2017-01-15T00:00:00Z,0.0,5.519999980926514,102.800048828125,NaN
2017-01-15T00:00:00Z,0.0,5.519999980926514,103.280029296875,32.069
2017-01-15T00:00:00Z,0.0,5.519999980926514,103.760009765625,32.435
2017-01-15T00:00:00Z,0.0,5.519999980926514,104.239990234375,32.82
2017-01-15T00:00:00Z,0.0,5.519999980926514,104.719970703125,33.132
2017-01-15T00:00:00Z,0.0,5.519999980926514,105.199951171875,33.228
2017-01-15T00:00:00Z,0.0,5.519999980926514,105.6800537109375,33.316
2017-01-15T00:00:00Z,0.0,6.0,97.0400390625,32.245
2017-01-15T00:00:00Z,0.0,6.0,97.52001953125,32.597
2017-01-15T00:00:00Z,0.0,6.0,98.0,31.924
2017-01-15T00:00:00Z,0.0,6.0,98.47998046875,32.71
2017-01-15T00:00:00Z,0.0,6.0,98.9599609375,31.787
2017-01-15T00:00:00Z,0.0,6.0,99.43994140625,31.295
2017-01-15T00:00:00Z,0.0,6.0,99.9200439453125,30.674
2017-01-15T00:00:00Z,0.0,6.0,100.4000244140625,NaN
2017-01-15T00:00:00Z,0.0,6.0,100.8800048828125,NaN
2017-01-15T00:00:00Z,0.0,6.0,101.3599853515625,NaN
2017-01-15T00:00:00Z,0.0,6.0,101.8399658203125,NaN
2017-01-15T00:00:00Z,0.0,6.0,102.3199462890625,NaN
2017-01-15T00:00:00Z,0.0,6.0,102.800048828125,31.958
2017-01-15T00:00:00Z,0.0,6.0,103.280029296875,32.133
2017-01-15T00:00:00Z,0.0,6.0,103.760009765625,32.451
2017-01-15T00:00:00Z,0.0,6.0,104.239990234375,33.075
2017-01-15T00:00:00Z,0.0,6.0,104.719970703125,33.281
2017-01-15T00:00:00Z,0.0,6.0,105.199951171875,33.351
2017-01-15T00:00:00Z,0.0,6.0,105.6800537109375,33.322
2017-01-15T00:00:00Z,0.0,6.480000019073486,97.0400390625,32.343
2017-01-15T00:00:00Z,0.0,6.480000019073486,97.52001953125,32.231
2017-01-15T00:00:00Z,0.0,6.480000019073486,98.0,32.284
2017-01-15T00:00:00Z,0.0,6.480000019073486,98.47998046875,32.618
2017-01-15T00:00:00Z,0.0,6.480000019073486,98.9599609375,31.743
2017-01-15T00:00:00Z,0.0,6.480000019073486,99.43994140625,30.735
2017-01-15T00:00:00Z,0.0,6.480000019073486,99.9200439453125,NaN
2017-01-15T00:00:00Z,0.0,6.480000019073486,100.4000244140625,NaN
2017-01-15T00:00:00Z,0.0,6.480000019073486,100.8800048828125,NaN
2017-01-15T00:00:00Z,0.0,6.480000019073486,101.3599853515625,NaN
2017-01-15T00:00:00Z,0.0,6.480000019073486,101.8399658203125,30.905
2017-01-15T00:00:00Z,0.0,6.480000019073486,102.3199462890625,31.851
2017-01-15T00:00:00Z,0.0,6.480000019073486,102.800048828125,31.806
2017-01-15T00:00:00Z,0.0,6.480000019073486,103.280029296875,31.794
2017-01-15T00:00:00Z,0.0,6.480000019073486,103.760009765625,32.053
2017-01-15T00:00:00Z,0.0,6.480000019073486,104.239990234375,33.003
2017-01-15T00:00:00Z,0.0,6.480000019073486,104.719970703125,33.316
2017-01-15T00:00:00Z,0.0,6.480000019073486,105.199951171875,33.424
2017-01-15T00:00:00Z,0.0,6.480000019073486,105.6800537109375,33.479
2017-01-15T00:00:00Z,0.0,6.960000038146973,97.0400390625,32.386
