time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2026-07-15T09:00:00Z,10.0,97.5,30.002
2026-07-15T09:00:00Z,10.0,98.0,30.118000000000002
2026-07-15T09:00:00Z,10.0,98.5,30.308
2026-07-15T09:00:00Z,10.0,99.0,NaN
2026-07-15T09:00:00Z,10.0,99.5,30.756
2026-07-15T09:00:00Z,10.0,100.0,30.603
2026-07-15T09:00:00Z,10.0,100.5,30.256999999999998
2026-07-15T09:00:00Z,10.0,101.0,30.268
2026-07-15T09:00:00Z,10.0,101.5,29.928
2026-07-15T09:00:00Z,10.0,102.0,29.676000000000002
2026-07-15T09:00:00Z,10.0,102.5,29.810000000000002
2026-07-15T09:00:00Z,10.0,103.0,29.826
2026-07-15T09:00:00Z,10.0,103.5,29.725
2026-07-15T09:00:00Z,10.0,104.0,29.594
2026-07-15T09:00:00Z,10.0,104.5,29.393
2026-07-15T09:00:00Z,10.0,105.0,29.175
2026-07-15T09:00:00Z,10.0,105.5,NaN
2026-07-15T09:00:00Z,10.0,106.0,NaN
2026-07-15T09:00:00Z,10.5,97.0,29.342
2026-07-15T09:00:00Z,10.5,97.5,29.762999999999998
2026-07-15T09:00:00Z,10.5,98.0,30.022
2026-07-15T09:00:00Z,10.5,98.5,NaN
2026-07-15T09:00:00Z,10.5,99.0,NaN
2026-07-15T09:00:00Z,10.5,99.5,31.09
2026-07-15T09:00:00Z,10.5,100.0,30.651
2026-07-15T09:00:00Z,10.5,100.5,30.478
2026-07-15T09:00:00Z,10.5,101.0,30.186
2026-07-15T09:00:00Z,10.5,101.5,29.967
2026-07-15T09:00:00Z,10.5,102.0,29.722
2026-07-15T09:00:00Z,10.5,102.5,29.511
2026-07-15T09:00:00Z,10.5,103.0,29.586
2026-07-15T09:00:00Z,10.5,103.5,29.545
2026-07-15T09:00:00Z,10.5,104.0,29.46
2026-07-15T09:00:00Z,10.5,104.5,NaN
2026-07-15T09:00:00Z,10.5,105.0,NaN
2026-07-15T09:00:00Z,10.5,105.5,28.986
2026-07-15T09:00:00Z,10.5,106.0,NaN
2026-07-15T09:00:00Z,11.0,97.0,30.299
2026-07-15T09:00:00Z,11.0,97.5,30.487000000000002
2026-07-15T09:00:00Z,11.0,98.0,30.028
2026-07-15T09:00:00Z,11.0,98.5,30.124
2026-07-15T09:00:00Z,11.0,99.0,NaN
2026-07-15T09:00:00Z,11.0,99.5,NaN
2026-07-15T09:00:00Z,11.0,100.0,30.615000000000002
2026-07-15T09:00:00Z,11.0,100.5,30.35
2026-07-15T09:00:00Z,11.0,101.0,29.891
2026-07-15T09:00:00Z,11.0,101.5,30.148
2026-07-15T09:00:00Z,11.0,102.0,29.904
2026-07-15T09:00:00Z,11.0,102.5,29.604
2026-07-15T09:00:00Z,11.0,103.0,29.384
2026-07-15T09:00:00Z,11.0,103.5,29.426000000000002
2026-07-15T09:00:00Z,11.0,104.0,NaN
2026-07-15T09:00:00Z,11.0,104.5,NaN
2026-07-15T09:00:00Z,11.0,105.0,NaN
2026-07-15T09:00:00Z,11.0,105.5,NaN
2026-07-15T09:00:00Z,11.0,106.0,NaN
2026-07-15T09:00:00Z,11.5,97.0,29.511
2026-07-15T09:00:00Z,11.5,97.5,30.061
