time,latitude,longitude,analysed_sst
2026-03-18T09:00:00Z,13.0,98.0,29.955
2026-03-19T09:00:00Z,13.0,98.0,30.065
2026-03-20T09:00:00Z,13.0,98.0,30.554000000000002
2026-03-21T09:00:00Z,13.0,98.0,30.371000000000002
2026-03-22T09:00:00Z,13.0,98.0,30.28
2026-03-23T09:00:00Z,13.0,98.0,30.409
2026-03-24T09:00:00Z,13.0,98.0,30.391
2026-03-25T09:00:00Z,13.0,98.0,30.434
2026-03-26T09:00:00Z,13.0,98.0,30.428
2026-03-27T09:00:00Z,13.0,98.0,30.711
2026-03-28T09:00:00Z,13.0,98.0,30.58
2026-03-29T09:00:00Z,13.0,98.0,30.569
2026-03-30T09:00:00Z,13.0,98.0,30.298000000000002
2026-03-31T09:00:00Z,13.0,98.0,30.487000000000002
2026-04-01T09:00:00Z,13.0,98.0,30.809
2026-04-02T09:00:00Z,13.0,98.0,31.052
2026-04-03T09:00:00Z,13.0,98.0,31.034
2026-04-04T09:00:00Z,13.0,98.0,30.736
2026-04-05T09:00:00Z,13.0,98.0,30.872
2026-04-06T09:00:00Z,13.0,98.0,30.847
2026-04-07T09:00:00Z,13.0,98.0,30.716
2026-04-08T09:00:00Z,13.0,98.0,30.643
2026-04-09T09:00:00Z,13.0,98.0,30.494
2026-04-10T09:00:00Z,13.0,98.0,30.536
2026-04-11T09:00:00Z,13.0,98.0,30.616
2026-04-12T09:00:00Z,13.0,98.0,30.55
2026-04-13T09:00:00Z,13.0,98.0,30.506999999999998
2026-04-14T09:00:00Z,13.0,98.0,30.541
2026-04-15T09:00:00Z,13.0,98.0,30.596
2026-04-16T09:00:00Z,13.0,98.0,30.871000000000002
2026-04-17T09:00:00Z,13.0,98.0,30.882
2026-04-18T09:00:00Z,13.0,98.0,30.875
2026-04-19T09:00:00Z,13.0,98.0,31.064
2026-04-20T09:00:00Z,13.0,98.0,30.586
2026-04-21T09:00:00Z,13.0,98.0,30.207
2026-04-22T09:00:00Z,13.0,98.0,30.19
2026-04-23T09:00:00Z,13.0,98.0,30.323999999999998
2026-04-24T09:00:00Z,13.0,98.0,30.909
2026-04-25T09:00:00Z,13.0,98.0,31.438
2026-04-26T09:00:00Z,13.0,98.0,31.215
2026-04-27T09:00:00Z,13.0,98.0,31.2
2026-04-28T09:00:00Z,13.0,98.0,31.607
2026-04-29T09:00:00Z,13.0,98.0,31.557000000000002
2026-04-30T09:00:00Z,13.0,98.0,31.249000000000002
2026-05-01T09:00:00Z,13.0,98.0,31.079
2026-05-02T09:00:00Z,13.0,98.0,31.188
2026-05-03T09:00:00Z,13.0,98.0,31.155
2026-05-04T09:00:00Z,13.0,98.0,31.049
2026-05-05T09:00:00Z,13.0,98.0,32.165
2026-05-06T09:00:00Z,13.0,98.0,32.096000000000004
2026-05-07T09:00:00Z,13.0,98.0,31.832
2026-05-08T09:00:00Z,13.0,98.0,31.979
2026-05-09T09:00:00Z,13.0,98.0,31.778
2026-05-10T09:00:00Z,13.0,98.0,31.8
2026-05-11T09:00:00Z,13.0,98.0,31.759
2026-05-12T09:00:00Z,13.0,98.0,31.675
2026-05-13T09:00:00Z,13.0,98.0,31.622
2026-05-14T09:00:00Z,13.0,98.0,31.384
2026-05-15T09:00:00Z,13.0,98.0,31.308
2026-05-16T09:00:00Z,13.0,98.0,30.755
2026-05-17T09:00:00Z,13.0,98.0,30.589
2026-05-18T09:00:00Z,13.0,98.0,31.528
2026-05-19T09:00:00Z,13.0,98.0,31.533
2026-05-20T09:00:00Z,13.0,98.0,31.548000000000002
2026-05-21T09:00:00Z,13.0,98.0,31.617
2026-05-22T09:00:00Z,13.0,98.0,30.6
2026-05-23T09:00:00Z,13.0,98.0,29.536
2026-05-24T09:00:00Z,13.0,98.0,29.44
2026-05-25T09:00:00Z,13.0,98.0,29.458
2026-05-26T09:00:00Z,13.0,98.0,29.512
2026-05-27T09:00:00Z,13.0,98.0,30.035
2026-05-28T09:00:00Z,13.0,98.0,30.008
2026-05-29T09:00:00Z,13.0,98.0,30.387
2026-05-30T09:00:00Z,13.0,98.0,30.642
2026-05-31T09:00:00Z,13.0,98.0,30.764
2026-06-01T09:00:00Z,13.0,98.0,30.791
2026-06-02T09:00:00Z,13.0,98.0,30.672
2026-06-03T09:00:00Z,13.0,98.0,29.856
2026-06-04T09:00:00Z,13.0,98.0,29.57
2026-06-05T09:00:00Z,13.0,98.0,29.475
2026-06-06T09:00:00Z,13.0,98.0,30.36
2026-06-07T09:00:00Z,13.0,98.0,30.616
2026-06-08T09:00:00Z,13.0,98.0,30.656
2026-06-09T09:00:00Z,13.0,98.0,30.598
2026-06-10T09:00:00Z,13.0,98.0,30.472
2026-06-11T09:00:00Z,13.0,98.0,29.872
2026-06-12T09:00:00Z,13.0,98.0,29.352
2026-06-13T09:00:00Z,13.0,98.0,29.216
2026-06-14T09:00:00Z,13.0,98.0,29.144
2026-06-15T09:00:00Z,13.0,98.0,29.212
2026-06-16T09:00:00Z,13.0,98.0,29.417
2026-06-17T09:00:00Z,13.0,98.0,29.823
2026-06-18T09:00:00Z,13.0,98.0,29.616
2026-06-19T09:00:00Z,13.0,98.0,29.506999999999998
2026-06-20T09:00:00Z,13.0,98.0,29.415
2026-06-21T09:00:00Z,13.0,98.0,29.384999999999998
2026-06-22T09:00:00Z,13.0,98.0,29.357
2026-06-23T09:00:00Z,13.0,98.0,29.252
2026-06-24T09:00:00Z,13.0,98.0,29.226
2026-06-25T09:00:00Z,13.0,98.0,29.752
2026-06-26T09:00:00Z,13.0,98.0,30.024
2026-06-27T09:00:00Z,13.0,98.0,29.879
2026-06-28T09:00:00Z,13.0,98.0,29.727
2026-06-29T09:00:00Z,13.0,98.0,29.508
2026-06-30T09:00:00Z,13.0,98.0,29.485
2026-07-01T09:00:00Z,13.0,98.0,29.740000000000002
2026-07-02T09:00:00Z,13.0,98.0,29.727
2026-07-03T09:00:00Z,13.0,98.0,29.633
2026-07-04T09:00:00Z,13.0,98.0,29.464
2026-07-05T09:00:00Z,13.0,98.0,29.295
2026-07-06T09:00:00Z,13.0,98.0,29.608
2026-07-07T09:00:00Z,13.0,98.0,29.534
2026-07-08T09:00:00Z,13.0,98.0,29.496000000000002
2026-07-09T09:00:00Z,13.0,98.0,29.48
2026-07-10T09:00:00Z,13.0,98.0,29.661
2026-07-11T09:00:00Z,13.0,98.0,29.9
2026-07-12T09:00:00Z,13.0,98.0,29.375
2026-07-13T09:00:00Z,13.0,98.0,29.184
2026-07-14T09:00:00Z,13.0,98.0,29.426000000000002
