time,altitude,latitude,longitude,chlor_a
UTC,m,degrees_north,degrees_east,mg m^-3
2026-06-14T12:00:00Z,0.0,12.056249999999997,98.45624999999998,NaN
2026-06-14T12:00:00Z,0.0,12.056249999999997,98.94374999999998,NaN
2026-06-14T12:00:00Z,0.0,12.056249999999997,99.43124999999998,NaN
2026-06-14T12:00:00Z,0.0,12.056249999999997,99.91874999999997,NaN
2026-06-14T12:00:00Z,0.0,12.056249999999997,100.40624999999997,0.6407734
2026-06-14T12:00:00Z,0.0,12.056249999999997,100.89374999999998,0.4876506
2026-06-14T12:00:00Z,0.0,12.056249999999997,101.38124999999998,0.37172613
2026-06-14T12:00:00Z,0.0,12.056249999999997,101.86874999999998,NaN
2026-06-14T12:00:00Z,0.0,12.056249999999997,102.35624999999997,NaN
2026-06-14T12:00:00Z,0.0,12.056249999999997,102.84374999999997,NaN
2026-06-14T12:00:00Z,0.0,12.056249999999997,103.33124999999998,NaN
2026-06-14T12:00:00Z,0.0,12.056249999999997,103.81874999999998,NaN
2026-06-14T12:00:00Z,0.0,12.056249999999997,104.30624999999998,NaN
2026-06-14T12:00:00Z,0.0,12.056249999999997,104.79374999999997,NaN
2026-06-14T12:00:00Z,0.0,12.056249999999997,105.28124999999997,NaN
2026-06-14T12:00:00Z,0.0,12.056249999999997,105.76874999999998,NaN
2026-06-14T12:00:00Z,0.0,11.568749999999996,96.99374999999998,0.15699463
2026-06-14T12:00:00Z,0.0,11.568749999999996,97.48124999999997,0.20450701
2026-06-14T12:00:00Z,0.0,11.568749999999996,97.96874999999997,0.6230369
2026-06-14T12:00:00Z,0.0,11.568749999999996,98.45624999999998,3.6564267
2026-06-14T12:00:00Z,0.0,11.568749999999996,98.94374999999998,NaN
2026-06-14T12:00:00Z,0.0,11.568749999999996,99.43124999999998,NaN
2026-06-14T12:00:00Z,0.0,11.568749999999996,99.91874999999997,0.44876683
2026-06-14T12:00:00Z,0.0,11.568749999999996,100.40624999999997,0.52675676
2026-06-14T12:00:00Z,0.0,11.568749999999996,100.89374999999998,0.47397578
2026-06-14T12:00:00Z,0.0,11.568749999999996,101.38124999999998,0.3468958
2026-06-14T12:00:00Z,0.0,11.568749999999996,101.86874999999998,0.3243498
2026-06-14T12:00:00Z,0.0,11.568749999999996,102.35624999999997,0.32343146
2026-06-14T12:00:00Z,0.0,11.568749999999996,102.84374999999997,1.5138305
2026-06-14T12:00:00Z,0.0,11.568749999999996,103.33124999999998,NaN
2026-06-14T12:00:00Z,0.0,11.568749999999996,103.81874999999998,NaN
2026-06-14T12:00:00Z,0.0,11.568749999999996,104.30624999999998,NaN
2026-06-14T12:00:00Z,0.0,11.568749999999996,104.79374999999997,NaN
2026-06-14T12:00:00Z,0.0,11.568749999999996,105.28124999999997,NaN
2026-06-14T12:00:00Z,0.0,11.568749999999996,105.76874999999998,NaN
2026-06-14T12:00:00Z,0.0,11.081249999999997,96.99374999999998,0.20488493
2026-06-14T12:00:00Z,0.0,11.081249999999997,97.48124999999997,0.19044296
2026-06-14T12:00:00Z,0.0,11.081249999999997,97.96874999999997,0.5378586
2026-06-14T12:00:00Z,0.0,11.081249999999997,98.45624999999998,2.3261876
2026-06-14T12:00:00Z,0.0,11.081249999999997,98.94374999999998,NaN
2026-06-14T12:00:00Z,0.0,11.081249999999997,99.43124999999998,NaN
2026-06-14T12:00:00Z,0.0,11.081249999999997,99.91874999999997,0.39992774
2026-06-14T12:00:00Z,0.0,11.081249999999997,100.40624999999997,0.25819448
2026-06-14T12:00:00Z,0.0,11.081249999999997,100.89374999999998,NaN
2026-06-14T12:00:00Z,0.0,11.081249999999997,101.38124999999998,0.27147487
2026-06-14T12:00:00Z,0.0,11.081249999999997,101.86874999999998,0.2181753
2026-06-14T12:00:00Z,0.0,11.081249999999997,102.35624999999997,NaN
2026-06-14T12:00:00Z,0.0,11.081249999999997,102.84374999999997,NaN
2026-06-14T12:00:00Z,0.0,11.081249999999997,103.33124999999998,NaN
2026-06-14T12:00:00Z,0.0,11.081249999999997,103.81874999999998,NaN
2026-06-14T12:00:00Z,0.0,11.081249999999997,104.30624999999998,NaN
2026-06-14T12:00:00Z,0.0,11.081249999999997,104.79374999999997,NaN
2026-06-14T12:00:00Z,0.0,11.081249999999997,105.28124999999997,NaN
2026-06-14T12:00:00Z,0.0,11.081249999999997,105.76874999999998,NaN
2026-06-14T12:00:00Z,0.0,10.593749999999996,96.99374999999998,0.18851963
2026-06-14T12:00:00Z,0.0,10.593749999999996,97.48124999999997,0.18139352
2026-06-14T12:00:00Z,0.0,10.593749999999996,97.96874999999997,0.5256735
2026-06-14T12:00:00Z,0.0,10.593749999999996,98.45624999999998,4.705844
2026-06-14T12:00:00Z,0.0,10.593749999999996,98.94374999999998,NaN
2026-06-14T12:00:00Z,0.0,10.593749999999996,99.43124999999998,0.31684142
2026-06-14T12:00:00Z,0.0,10.593749999999996,99.91874999999997,0.1750473
2026-06-14T12:00:00Z,0.0,10.593749999999996,100.40624999999997,0.19414678
2026-06-14T12:00:00Z,0.0,10.593749999999996,100.89374999999998,0.18191063
2026-06-14T12:00:00Z,0.0,10.593749999999996,101.38124999999998,0.16664086
2026-06-14T12:00:00Z,0.0,10.593749999999996,101.86874999999998,NaN
2026-06-14T12:00:00Z,0.0,10.593749999999996,102.35624999999997,NaN
2026-06-14T12:00:00Z,0.0,10.593749999999996,102.84374999999997,NaN
2026-06-14T12:00:00Z,0.0,10.593749999999996,103.33124999999998,NaN
2026-06-14T12:00:00Z,0.0,10.593749999999996,103.81874999999998,NaN
2026-06-14T12:00:00Z,0.0,10.593749999999996,104.30624999999998,NaN
2026-06-14T12:00:00Z,0.0,10.593749999999996,104.79374999999997,NaN
2026-06-14T12:00:00Z,0.0,10.593749999999996,105.28124999999997,NaN
2026-06-14T12:00:00Z,0.0,10.593749999999996,105.76874999999998,NaN
2026-06-14T12:00:00Z,0.0,10.106249999999998,96.99374999999998,0.15439573
2026-06-14T12:00:00Z,0.0,10.106249999999998,97.48124999999997,0.17161769
2026-06-14T12:00:00Z,0.0,10.106249999999998,97.96874999999997,0.66295654
2026-06-14T12:00:00Z,0.0,10.106249999999998,98.45624999999998,NaN
2026-06-14T12:00:00Z,0.0,10.106249999999998,98.94374999999998,NaN
2026-06-14T12:00:00Z,0.0,10.106249999999998,99.43124999999998,0.33205518
2026-06-14T12:00:00Z,0.0,10.106249999999998,99.91874999999997,0.30970848
2026-06-14T12:00:00Z,0.0,10.106249999999998,100.40624999999997,0.16324626
2026-06-14T12:00:00Z,0.0,10.106249999999998,100.89374999999998,0.18042661
2026-06-14T12:00:00Z,0.0,10.106249999999998,101.38124999999998,NaN
2026-06-14T12:00:00Z,0.0,10.106249999999998,101.86874999999998,NaN
2026-06-14T12:00:00Z,0.0,10.106249999999998,102.35624999999997,NaN
2026-06-14T12:00:00Z,0.0,10.106249999999998,102.84374999999997,NaN
2026-06-14T12:00:00Z,0.0,10.106249999999998,103.33124999999998,NaN
2026-06-14T12:00:00Z,0.0,10.106249999999998,103.81874999999998,NaN
2026-06-14T12:00:00Z,0.0,10.106249999999998,104.30624999999998,NaN
2026-06-14T12:00:00Z,0.0,10.106249999999998,104.79374999999997,22.27713
2026-06-14T12:00:00Z,0.0,10.106249999999998,105.28124999999997,NaN
2026-06-14T12:00:00Z,0.0,10.106249999999998,105.76874999999998,NaN
2026-06-14T12:00:00Z,0.0,9.618749999999997,96.99374999999998,0.14664544
2026-06-14T12:00:00Z,0.0,9.618749999999997,97.48124999999997,0.16219628
2026-06-14T12:00:00Z,0.0,9.618749999999997,97.96874999999997,0.45846114
2026-06-14T12:00:00Z,0.0,9.618749999999997,98.45624999999998,5.389337
2026-06-14T12:00:00Z,0.0,9.618749999999997,98.94374999999998,NaN
2026-06-14T12:00:00Z,0.0,9.618749999999997,99.43124999999998,1.4994636
2026-06-14T12:00:00Z,0.0,9.618749999999997,99.91874999999997,1.0036541
2026-06-14T12:00:00Z,0.0,9.618749999999997,100.40624999999997,NaN
2026-06-14T12:00:00Z,0.0,9.618749999999997,100.89374999999998,0.17281525
2026-06-14T12:00:00Z,0.0,9.618749999999997,101.38124999999998,NaN
2026-06-14T12:00:00Z,0.0,9.618749999999997,101.86874999999998,NaN
2026-06-14T12:00:00Z,0.0,9.618749999999997,102.35624999999997,NaN
2026-06-14T12:00:00Z,0.0,9.618749999999997,102.84374999999997,0.18859912
2026-06-14T12:00:00Z,0.0,9.618749999999997,103.33124999999998,0.2432336
2026-06-14T12:00:00Z,0.0,9.618749999999997,103.81874999999998,NaN
2026-06-14T12:00:00Z,0.0,9.618749999999997,104.30624999999998,NaN
2026-06-14T12:00:00Z,0.0,9.618749999999997,104.79374999999997,7.251252
2026-06-14T12:00:00Z,0.0,9.618749999999997,105.28124999999997,NaN
2026-06-14T12:00:00Z,0.0,9.618749999999997,105.76874999999998,NaN
2026-06-14T12:00:00Z,0.0,9.131249999999996,96.99374999999998,0.16315258
2026-06-14T12:00:00Z,0.0,9.131249999999996,97.48124999999997,NaN
2026-06-14T12:00:00Z,0.0,9.131249999999996,97.96874999999997,0.21203588
2026-06-14T12:00:00Z,0.0,9.131249999999996,98.45624999999998,NaN
2026-06-14T12:00:00Z,0.0,9.131249999999996,98.94374999999998,NaN
2026-06-14T12:00:00Z,0.0,9.131249999999996,99.43124999999998,NaN
2026-06-14T12:00:00Z,0.0,9.131249999999996,99.91874999999997,NaN
2026-06-14T12:00:00Z,0.0,9.131249999999996,100.40624999999997,0.17973837
2026-06-14T12:00:00Z,0.0,9.131249999999996,100.89374999999998,0.15783438
2026-06-14T12:00:00Z,0.0,9.131249999999996,101.38124999999998,0.55237234
2026-06-14T12:00:00Z,0.0,9.131249999999996,101.86874999999998,0.19364072
2026-06-14T12:00:00Z,0.0,9.131249999999996,102.35624999999997,0.19095793
2026-06-14T12:00:00Z,0.0,9.131249999999996,102.84374999999997,NaN
2026-06-14T12:00:00Z,0.0,9.131249999999996,103.33124999999998,0.26422483
2026-06-14T12:00:00Z,0.0,9.131249999999996,103.81874999999998,NaN
2026-06-14T12:00:00Z,0.0,9.131249999999996,104.30624999999998,0.79825395
2026-06-14T12:00:00Z,0.0,9.131249999999996,104.79374999999997,10.724541
2026-06-14T12:00:00Z,0.0,9.131249999999996,105.28124999999997,NaN
2026-06-14T12:00:00Z,0.0,9.131249999999996,105.76874999999998,3.0631754
2026-06-14T12:00:00Z,0.0,8.643749999999997,96.99374999999998,0.13576342
2026-06-14T12:00:00Z,0.0,8.643749999999997,97.48124999999997,0.18298948
2026-06-14T12:00:00Z,0.0,8.643749999999997,97.96874999999997,0.28534144
2026-06-14T12:00:00Z,0.0,8.643749999999997,98.45624999999998,NaN
2026-06-14T12:00:00Z,0.0,8.643749999999997,98.94374999999998,NaN
2026-06-14T12:00:00Z,0.0,8.643749999999997,99.43124999999998,NaN
2026-06-14T12:00:00Z,0.0,8.643749999999997,99.91874999999997,NaN
2026-06-14T12:00:00Z,0.0,8.643749999999997,100.40624999999997,0.5042075
2026-06-14T12:00:00Z,0.0,8.643749999999997,100.89374999999998,0.20989026
2026-06-14T12:00:00Z,0.0,8.643749999999997,101.38124999999998,0.22238241
2026-06-14T12:00:00Z,0.0,8.643749999999997,101.86874999999998,0.2089723
2026-06-14T12:00:00Z,0.0,8.643749999999997,102.35624999999997,0.20280188
2026-06-14T12:00:00Z,0.0,8.643749999999997,102.84374999999997,NaN
2026-06-14T12:00:00Z,0.0,8.643749999999997,103.33124999999998,0.21231058
2026-06-14T12:00:00Z,0.0,8.643749999999997,103.81874999999998,0.3203357
2026-06-14T12:00:00Z,0.0,8.643749999999997,104.30624999999998,1.7344246
2026-06-14T12:00:00Z,0.0,8.643749999999997,104.79374999999997,NaN
2026-06-14T12:00:00Z,0.0,8.643749999999997,105.28124999999997,2.2761223
2026-06-14T12:00:00Z,0.0,8.643749999999997,105.76874999999998,0.5913908
2026-06-14T12:00:00Z,0.0,8.156249999999996,96.99374999999998,0.14168027
2026-06-14T12:00:00Z,0.0,8.156249999999996,97.48124999999997,0.16519603
2026-06-14T12:00:00Z,0.0,8.156249999999996,97.96874999999997,0.17759675
2026-06-14T12:00:00Z,0.0,8.156249999999996,98.45624999999998,4.6225944
2026-06-14T12:00:00Z,0.0,8.156249999999996,98.94374999999998,NaN
2026-06-14T12:00:00Z,0.0,8.156249999999996,99.43124999999998,NaN
2026-06-14T12:00:00Z,0.0,8.156249999999996,99.91874999999997,NaN
2026-06-14T12:00:00Z,0.0,8.156249999999996,100.40624999999997,0.96601653
2026-06-14T12:00:00Z,0.0,8.156249999999996,100.89374999999998,0.25715852
2026-06-14T12:00:00Z,0.0,8.156249999999996,101.38124999999998,0.18027045
2026-06-14T12:00:00Z,0.0,8.156249999999996,101.86874999999998,0.17388111
2026-06-14T12:00:00Z,0.0,8.156249999999996,102.35624999999997,0.20000428
2026-06-14T12:00:00Z,0.0,8.156249999999996,102.84374999999997,0.20130765
2026-06-14T12:00:00Z,0.0,8.156249999999996,103.33124999999998,0.23181973
2026-06-14T12:00:00Z,0.0,8.156249999999996,103.81874999999998,NaN
2026-06-14T12:00:00Z,0.0,8.156249999999996,104.30624999999998,1.3669676
2026-06-14T12:00:00Z,0.0,8.156249999999996,104.79374999999997,1.272609
2026-06-14T12:00:00Z,0.0,8.156249999999996,105.28124999999997,1.7515658
2026-06-14T12:00:00Z,0.0,8.156249999999996,105.76874999999998,0.5556778
2026-06-14T12:00:00Z,0.0,7.668749999999997,96.99374999999998,0.14996366
2026-06-14T12:00:00Z,0.0,7.668749999999997,97.48124999999997,0.15438014
2026-06-14T12:00:00Z,0.0,7.668749999999997,97.96874999999997,0.19730127
2026-06-14T12:00:00Z,0.0,7.668749999999997,98.45624999999998,0.356258
2026-06-14T12:00:00Z,0.0,7.668749999999997,98.94374999999998,1.1445608
2026-06-14T12:00:00Z,0.0,7.668749999999997,99.43124999999998,NaN
2026-06-14T12:00:00Z,0.0,7.668749999999997,99.91874999999997,NaN
2026-06-14T12:00:00Z,0.0,7.668749999999997,100.40624999999997,1.9688774
2026-06-14T12:00:00Z,0.0,7.668749999999997,100.89374999999998,0.29482713
2026-06-14T12:00:00Z,0.0,7.668749999999997,101.38124999999998,0.19783564
2026-06-14T12:00:00Z,0.0,7.668749999999997,101.86874999999998,0.2172842
2026-06-14T12:00:00Z,0.0,7.668749999999997,102.35624999999997,0.20847136
2026-06-14T12:00:00Z,0.0,7.668749999999997,102.84374999999997,0.19696619
2026-06-14T12:00:00Z,0.0,7.668749999999997,103.33124999999998,0.18559323
2026-06-14T12:00:00Z,0.0,7.668749999999997,103.81874999999998,0.22464454
2026-06-14T12:00:00Z,0.0,7.668749999999997,104.30624999999998,0.3005856
2026-06-14T12:00:00Z,0.0,7.668749999999997,104.79374999999997,0.42467391
2026-06-14T12:00:00Z,0.0,7.668749999999997,105.28124999999997,0.41607684
2026-06-14T12:00:00Z,0.0,7.668749999999997,105.76874999999998,0.537853
2026-06-14T12:00:00Z,0.0,7.181249999999996,96.99374999999998,0.15839465
2026-06-14T12:00:00Z,0.0,7.181249999999996,97.48124999999997,0.16064349
2026-06-14T12:00:00Z,0.0,7.181249999999996,97.96874999999997,0.1818244
2026-06-14T12:00:00Z,0.0,7.181249999999996,98.45624999999998,0.22580107
2026-06-14T12:00:00Z,0.0,7.181249999999996,98.94374999999998,0.23827785
2026-06-14T12:00:00Z,0.0,7.181249999999996,99.43124999999998,4.5859227
2026-06-14T12:00:00Z,0.0,7.181249999999996,99.91874999999997,NaN
2026-06-14T12:00:00Z,0.0,7.181249999999996,100.40624999999997,NaN
2026-06-14T12:00:00Z,0.0,7.181249999999996,100.89374999999998,0.52870893
2026-06-14T12:00:00Z,0.0,7.181249999999996,101.38124999999998,0.20473629
2026-06-14T12:00:00Z,0.0,7.181249999999996,101.86874999999998,0.17208295
2026-06-14T12:00:00Z,0.0,7.181249999999996,102.35624999999997,0.19152488
2026-06-14T12:00:00Z,0.0,7.181249999999996,102.84374999999997,0.20165652
2026-06-14T12:00:00Z,0.0,7.181249999999996,103.33124999999998,0.23046766
2026-06-14T12:00:00Z,0.0,7.181249999999996,103.81874999999998,0.1952113
2026-06-14T12:00:00Z,0.0,7.181249999999996,104.30624999999998,0.18773724
2026-06-14T12:00:00Z,0.0,7.181249999999996,104.79374999999997,0.1825182
2026-06-14T12:00:00Z,0.0,7.181249999999996,105.28124999999997,0.17836826
2026-06-14T12:00:00Z,0.0,7.181249999999996,105.76874999999998,0.21574645
2026-06-14T12:00:00Z,0.0,6.693749999999996,96.99374999999998,0.16537803
2026-06-14T12:00:00Z,0.0,6.693749999999996,97.48124999999997,0.13877723
2026-06-14T12:00:00Z,0.0,6.693749999999996,97.96874999999997,0.17228727
2026-06-14T12:00:00Z,0.0,6.693749999999996,98.45624999999998,0.2264178
2026-06-14T12:00:00Z,0.0,6.693749999999996,98.94374999999998,0.29011452
2026-06-14T12:00:00Z,0.0,6.693749999999996,99.43124999999998,0.428846
2026-06-14T12:00:00Z,0.0,6.693749999999996,99.91874999999997,4.314342
2026-06-14T12:00:00Z,0.0,6.693749999999996,100.40624999999997,NaN
2026-06-14T12:00:00Z,0.0,6.693749999999996,100.89374999999998,NaN
2026-06-14T12:00:00Z,0.0,6.693749999999996,101.38124999999998,NaN
2026-06-14T12:00:00Z,0.0,6.693749999999996,101.86874999999998,0.19853291
2026-06-14T12:00:00Z,0.0,6.693749999999996,102.35624999999997,0.2146519
