time,latitude,longitude,analysed_sst
2026-04-06T09:00:00Z,9.5,101.5,29.721
2026-04-07T09:00:00Z,9.5,101.5,29.765
2026-04-08T09:00:00Z,9.5,101.5,29.803
2026-04-09T09:00:00Z,9.5,101.5,30.386
2026-04-10T09:00:00Z,9.5,101.5,30.284
2026-04-11T09:00:00Z,9.5,101.5,30.859
2026-04-12T09:00:00Z,9.5,101.5,30.737000000000002
2026-04-13T09:00:00Z,9.5,101.5,30.445999999999998
2026-04-14T09:00:00Z,9.5,101.5,30.419
2026-04-15T09:00:00Z,9.5,101.5,30.803
2026-04-16T09:00:00Z,9.5,101.5,30.855
2026-04-17T09:00:00Z,9.5,101.5,30.636
2026-04-18T09:00:00Z,9.5,101.5,30.769
2026-04-19T09:00:00Z,9.5,101.5,30.637
2026-04-20T09:00:00Z,9.5,101.5,30.639
2026-04-21T09:00:00Z,9.5,101.5,30.934
2026-04-22T09:00:00Z,9.5,101.5,30.889
2026-04-23T09:00:00Z,9.5,101.5,30.781
2026-04-24T09:00:00Z,9.5,101.5,30.622
2026-04-25T09:00:00Z,9.5,101.5,30.555
2026-04-26T09:00:00Z,9.5,101.5,30.705
2026-04-27T09:00:00Z,9.5,101.5,31.098
2026-04-28T09:00:00Z,9.5,101.5,31.268
2026-04-29T09:00:00Z,9.5,101.5,30.836
2026-04-30T09:00:00Z,9.5,101.5,30.792
2026-05-01T09:00:00Z,9.5,101.5,30.894
2026-05-02T09:00:00Z,9.5,101.5,30.981
2026-05-03T09:00:00Z,9.5,101.5,31.223
2026-05-04T09:00:00Z,9.5,101.5,31.203
2026-05-05T09:00:00Z,9.5,101.5,31.287
2026-05-06T09:00:00Z,9.5,101.5,31.289
2026-05-07T09:00:00Z,9.5,101.5,31.037
2026-05-08T09:00:00Z,9.5,101.5,31.236
2026-05-09T09:00:00Z,9.5,101.5,31.153
2026-05-10T09:00:00Z,9.5,101.5,30.895
2026-05-11T09:00:00Z,9.5,101.5,30.823
2026-05-12T09:00:00Z,9.5,101.5,30.701
2026-05-13T09:00:00Z,9.5,101.5,30.872
2026-05-14T09:00:00Z,9.5,101.5,30.994
2026-05-15T09:00:00Z,9.5,101.5,30.922
2026-05-16T09:00:00Z,9.5,101.5,30.919
2026-05-17T09:00:00Z,9.5,101.5,30.927
2026-05-18T09:00:00Z,9.5,101.5,30.904
2026-05-19T09:00:00Z,9.5,101.5,30.906
2026-05-20T09:00:00Z,9.5,101.5,30.576999999999998
2026-05-21T09:00:00Z,9.5,101.5,30.243000000000002
2026-05-22T09:00:00Z,9.5,101.5,30.231
2026-05-23T09:00:00Z,9.5,101.5,30.604
2026-05-24T09:00:00Z,9.5,101.5,30.599
2026-05-25T09:00:00Z,9.5,101.5,30.589
2026-05-26T09:00:00Z,9.5,101.5,30.517
2026-05-27T09:00:00Z,9.5,101.5,30.422
2026-05-28T09:00:00Z,9.5,101.5,30.648
2026-05-29T09:00:00Z,9.5,101.5,30.881
2026-05-30T09:00:00Z,9.5,101.5,31.117
2026-05-31T09:00:00Z,9.5,101.5,31.247
2026-06-01T09:00:00Z,9.5,101.5,31.267
2026-06-02T09:00:00Z,9.5,101.5,31.36
2026-06-03T09:00:00Z,9.5,101.5,31.546
2026-06-04T09:00:00Z,9.5,101.5,31.551000000000002
2026-06-05T09:00:00Z,9.5,101.5,30.009
2026-06-06T09:00:00Z,9.5,101.5,30.031
2026-06-07T09:00:00Z,9.5,101.5,30.357
2026-06-08T09:00:00Z,9.5,101.5,30.631999999999998
2026-06-09T09:00:00Z,9.5,101.5,30.665
2026-06-10T09:00:00Z,9.5,101.5,30.674
2026-06-11T09:00:00Z,9.5,101.5,30.68
2026-06-12T09:00:00Z,9.5,101.5,30.644
2026-06-13T09:00:00Z,9.5,101.5,30.509
2026-06-14T09:00:00Z,9.5,101.5,30.519
2026-06-15T09:00:00Z,9.5,101.5,30.575
2026-06-16T09:00:00Z,9.5,101.5,30.591
2026-06-17T09:00:00Z,9.5,101.5,30.482
2026-06-18T09:00:00Z,9.5,101.5,30.209
2026-06-19T09:00:00Z,9.5,101.5,30.021
2026-06-20T09:00:00Z,9.5,101.5,29.954
2026-06-21T09:00:00Z,9.5,101.5,30.058
2026-06-22T09:00:00Z,9.5,101.5,30.198999999999998
2026-06-23T09:00:00Z,9.5,101.5,30.68
2026-06-24T09:00:00Z,9.5,101.5,30.934
2026-06-25T09:00:00Z,9.5,101.5,31.18
2026-06-26T09:00:00Z,9.5,101.5,31.306
2026-06-27T09:00:00Z,9.5,101.5,31.238
2026-06-28T09:00:00Z,9.5,101.5,30.842
2026-06-29T09:00:00Z,9.5,101.5,30.531
2026-06-30T09:00:00Z,9.5,101.5,30.431
2026-07-01T09:00:00Z,9.5,101.5,30.453
2026-07-02T09:00:00Z,9.5,101.5,30.526
2026-07-03T09:00:00Z,9.5,101.5,30.558
2026-07-04T09:00:00Z,9.5,101.5,30.465
2026-07-05T09:00:00Z,9.5,101.5,30.268
2026-07-06T09:00:00Z,9.5,101.5,30.188
2026-07-07T09:00:00Z,9.5,101.5,30.48
2026-07-08T09:00:00Z,9.5,101.5,30.896
2026-07-09T09:00:00Z,9.5,101.5,30.795
2026-07-10T09:00:00Z,9.5,101.5,30.816
2026-07-11T09:00:00Z,9.5,101.5,30.873
2026-07-12T09:00:00Z,9.5,101.5,30.593
2026-07-13T09:00:00Z,9.5,101.5,30.677
2026-07-14T09:00:00Z,9.5,101.5,29.999
